Title,Author,Publisher,Price,Publish_Date,Sales Index,Rating,Year,Month,Category,Gender,Age
이은경쌤의 초등어휘일력 365,이은경,포레스트북스,16920,2022년 10월,176658,9.8,2023,8,가정 살림,1,40
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,8,가정 살림,1,40
불안이 많은 아이,이다랑,한빛라이프,16200,2023년 08월,27732,10,2023,8,가정 살림,1,40
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,8,가정 살림,1,40
66일 인문학 대화법,김종원,카시오페아,15750,2023년 04월,28848,9.6,2023,8,가정 살림,1,40
김종원의 진짜 부모 공부,김종원,북로그컴퍼니,15120,2023년 08월,41829,9.9,2023,8,가정 살림,1,40
강원국의 진짜 공부,강원국,창비교육,15300,2023년 08월,28173,9.7,2023,8,가정 살림,1,40
회복탄력성의 힘,지니 킴,빅피시,16020,2023년 06월,30009,9.4,2023,8,가정 살림,1,40
완전 배출,조승우,사이몬북스,17100,2023년 09월,128760,9.3,2023,8,가정 살림,1,50
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,8,가정 살림,1,50
김소형의 맛있는 보양 밥상,김소형,용감한까치,19800,2023년 07월,6078,9.9,2023,8,가정 살림,1,50
매일 만들어 먹고 싶은 오픈 샌드위치 & 토핑 샐러드,신아림,레시피팩토리(단행),16920,2023년 08월,11196,9.7,2023,8,가정 살림,1,50
채소 식탁,김경민,래디시,17100,2023년 07월,19260,9.8,2023,8,가정 살림,1,50
강원국의 진짜 공부,강원국,창비교육,15300,2023년 08월,28173,9.7,2023,8,가정 살림,1,50
잘 먹어도 쏙 빠지는 초간단 키토 레시피,"이영훈, 최선미",만개의레시피,18900,2023년 07월,13830,9.9,2023,8,가정 살림,1,50
매일 만들어 먹고 싶은 식사샐러드,남정석,레시피팩토리(단행),14940,2022년 09월,7134,9.7,2023,8,가정 살림,1,50
팬 하나로 충분한 두 사람 식탁,국가비,달,31500,2023년 06월,18882,9.4,2023,8,가정 살림,1,50
김대석 셰프의 집밥 레시피,김대석,경향비피,16200,2023년 04월,25308,9.8,2023,8,가정 살림,1,50
완전 배출,조승우,사이몬북스,17100,2023년 09월,128760,9.3,2023,8,가정 살림,1,60
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,8,가정 살림,1,60
엄마 수업,법륜,정토출판,15120,2023년 08월,24342,10,2023,8,가정 살림,1,60
불안이 많은 아이,이다랑,한빛라이프,16200,2023년 08월,27732,10,2023,8,가정 살림,1,60
나를 위한 가벼운 집밥책,서정아,허밍버드,15120,2023년 04월,11502,9.8,2023,8,가정 살림,1,60
김대석 셰프의 집밥 레시피,김대석,경향비피,16200,2023년 04월,25308,9.8,2023,8,가정 살림,1,60
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,8,가정 살림,1,60
식빵,MURAYOSHI MASAYUKI,그린쿡,2700,2019년 12월,1536,9.7,2023,8,가정 살림,1,60
김소형의 맛있는 보양 밥상,김소형,용감한까치,19800,2023년 07월,6078,9.9,2023,8,가정 살림,1,60
할머니와 나의 사계절 요리학교,"예하, 임홍순",수오서재,19800,2023년 07월,8550,9.7,2023,8,가정 살림,1,60
최강록의 요리 노트,최강록,클,15120,2023년 08월,7644,10,2023,8,가정 살림,0,10
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,8,가정 살림,0,10
스카치가 있어 즐거운 세상,조승원,싱긋,35100,2023년 07월,13848,9.8,2023,8,가정 살림,0,10
커피 아틀라스,제임스 호프먼,디자인이음,31500,2022년 11월,2700,9.3,2023,8,가정 살림,0,10
올드패션 베이킹북,이수정,책밥,25200,2022년 10월,9288,9.8,2023,8,가정 살림,0,10
호텔 일본 요리,서재실,백산출판사,27000,2021년 11월,96,9.7,2023,8,가정 살림,0,10
오늘의 차,조은아,솜씨컴퍼니,3240,2020년 04월,996,9.7,2023,8,가정 살림,0,10
식빵,MURAYOSHI MASAYUKI,그린쿡,2700,2019년 12월,1536,8.8,2023,8,가정 살림,0,10
오늘의 일인분 일식,베터홈 협회,참돌,3960,2019년 06월,22122,9.3,2023,8,가정 살림,0,10
위스키 인포그래픽,Dominic Roskrow,영진닷컴,19800,2019년 01월,4062,,2023,8,가정 살림,0,10
최강록의 요리 노트,최강록,클,15120,2023년 08월,7644,10,2023,8,가정 살림,0,20
1분 요리 뚝딱이형,뚝딱이형,길벗,19800,2023년 06월,29742,9.6,2023,8,가정 살림,0,20
스카치가 있어 즐거운 세상,조승원,싱긋,35100,2023년 07월,13848,9.8,2023,8,가정 살림,0,20
"젤라또, 소르베또, 그라니따, 콜드 디저트",유시연,더테이블,34200,2023년 09월,4344,10,2023,8,가정 살림,0,20
지지해 주는 부모 스스로 공부하는 아이,"이유정, 김형욱",믹스커피,15300,2023년 09월,4680,9.8,2023,8,가정 살림,0,20
와인 폴리 : 매그넘 에디션,"Madeline Puckette, Justin Hammack",영진닷컴,27000,2020년 01월,9840,9.8,2023,8,가정 살림,0,20
위스키 안내서,김성욱,성안당,22500,2022년 01월,9450,9.7,2023,8,가정 살림,0,20
THE FOOD LAB 더 푸드 랩,J. 켄지 로페즈-알트,영진닷컴,49500,2017년 06월,6102,9.8,2023,8,가정 살림,0,20
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,8,가정 살림,0,20
임신 출산 육아 대백과 최신개정판,편집부,삼성출판사,17550,2023년 08월,103944,9.3,2023,8,가정 살림,0,20
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,8,가정 살림,0,30
임신 출산 육아 대백과 최신개정판,편집부,삼성출판사,17550,2023년 08월,103944,9.3,2023,8,가정 살림,0,30
삐뽀삐뽀 119 이유식,하정훈,유니책방,17010,2017년 12월,96990,9.8,2023,8,가정 살림,0,30
최강록의 요리 노트,최강록,클,15120,2023년 08월,7644,10,2023,8,가정 살림,0,30
똑게육아,로리(김준희),북로스트,19980,2022년 02월,53838,9.7,2023,8,가정 살림,0,30
스카치가 있어 즐거운 세상,조승원,싱긋,35100,2023년 07월,13848,9.8,2023,8,가정 살림,0,30
아빠 놀이 백과사전,"조준휴, 장기도",길벗,18900,2023년 07월,7092,9.7,2023,8,가정 살림,0,30
삐뽀삐뽀 119 소아과,하정훈,유니책방,26820,2016년 07월,55275,9.7,2023,8,가정 살림,0,30
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,8,가정 살림,0,30
김수연의 아기발달 백과,김수연,지식너머,18000,2019년 07월,42537,9.6,2023,8,가정 살림,0,30
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,8,가정 살림,0,40
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,8,가정 살림,0,40
우리 아이 첫 인문학 사전,김종원,청림Life,11700,2023년 07월,35457,9.9,2023,8,가정 살림,0,40
강원국의 진짜 공부,강원국,창비교육,15300,2023년 08월,28173,9.7,2023,8,가정 살림,0,40
불안이 많은 아이,이다랑,한빛라이프,16200,2023년 08월,27732,10,2023,8,가정 살림,0,40
깨어있는 양육,셰팔리 차바리,나무의마음,16020,2023년 07월,11589,9.9,2023,8,가정 살림,0,40
1분 요리 뚝딱이형,뚝딱이형,길벗,19800,2023년 06월,29742,9.6,2023,8,가정 살림,0,40
이은경쌤의 초등어휘일력 365,이은경,포레스트북스,16920,2022년 10월,176658,9.8,2023,8,가정 살림,0,40
스카치가 있어 즐거운 세상,조승원,싱긋,35100,2023년 07월,13848,9.8,2023,8,가정 살림,0,40
여자아이의 뇌,아리타 히데호,유노라이프,13500,2023년 07월,5094,9.9,2023,8,가정 살림,0,40
아홉칸집,차민주,문학세계사,16020,2023년 08월,3834,9.8,2023,8,가정 살림,0,50
술기로운 세계사,명욱,포르체,16020,2023년 07월,18732,9.8,2023,8,가정 살림,0,50
강원국의 진짜 공부,강원국,창비교육,15300,2023년 08월,28173,9.7,2023,8,가정 살림,0,50
스카치가 있어 즐거운 세상,조승원,싱긋,35100,2023년 07월,13848,9.8,2023,8,가정 살림,0,50
완전 배출,조승우,사이몬북스,17100,2023년 09월,128760,9.3,2023,8,가정 살림,0,50
김대석 셰프의 집밥 레시피,김대석,경향비피,16200,2023년 04월,25308,9.8,2023,8,가정 살림,0,50
대한민국의 학부모님께,이수형,김영사,15120,2023년 06월,15138,9.7,2023,8,가정 살림,0,50
머핀 & 비스킷,오츠보 호마래,수작걸다,3960,2019년 01월,3012,9.8,2023,8,가정 살림,0,50
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,8,가정 살림,0,50
최강록의 요리 노트,최강록,클,15120,2023년 08월,7644,10,2023,8,가정 살림,0,50
술기로운 세계사,명욱,포르체,16020,2023년 07월,18732,9.8,2023,8,가정 살림,0,60
김대석 셰프의 집밥 레시피,김대석,경향비피,16200,2023년 04월,25308,9.8,2023,8,가정 살림,0,60
강원국의 진짜 공부,강원국,창비교육,15300,2023년 08월,28173,9.7,2023,8,가정 살림,0,60
다이어트 불변의 법칙,하비 다이아몬드,사이몬북스,16200,2021년 09월,14424,9.6,2023,8,가정 살림,0,60
엄마 수업,법륜,정토출판,15120,2023년 08월,24342,10,2023,8,가정 살림,0,60
아홉칸집,차민주,문학세계사,16020,2023년 08월,3834,9.8,2023,8,가정 살림,0,60
할머니와 나의 사계절 요리학교,"예하, 임홍순",수오서재,19800,2023년 07월,8550,9.7,2023,8,가정 살림,0,60
딸에게 들려주는 영어수업,조영학,비아북,15750,2023년 06월,6240,10,2023,8,가정 살림,0,60
임신 출산 육아 대백과 최신개정판,편집부,삼성출판사,17550,2023년 08월,103944,9.3,2023,8,가정 살림,0,60
회복탄력성의 힘,지니 킴,빅피시,16020,2023년 06월,30009,9.4,2023,8,가정 살림,0,60
제과제빵과학,김성곤 등저,비앤씨월드,19000,2009년 01월,768,8.7,2023,9,가정 살림,1,10
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,가정 살림,1,10
일생에 한 번 내 집을 고친다면,오아시스(김혜정),터치아트,19800,2023년 09월,59811,9.7,2023,9,가정 살림,1,10
베이킹은 과학이다 : 제빵편,"카지하라 요시하루, 기무라 마키코",터닝포인트,23400,2022년 09월,11100,9.9,2023,9,가정 살림,1,10
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,9,가정 살림,1,10
베이킹은 과학이다,"나카야마 히로노리, 기무라 마키코",터닝포인트,20700,2017년 11월,11133,9.5,2023,9,가정 살림,1,10
푸드스타일링,"김수인, 장혜진 공저",파워북,22000,2015년 09월,180,10,2023,9,가정 살림,1,10
자두네 도시락,김수영,포르체,19800,2023년 09월,1980,10,2023,9,가정 살림,1,10
드루이드가 되고 싶은 당신을 위한 안내서,프로개,드루이드아일랜드,21600,2023년 09월,26235,10,2023,9,가정 살림,1,10
딜리셔스 카늘레,홍은경,비앤씨월드,30600,2023년 09월,1524,9.7,2023,9,가정 살림,1,10
일생에 한 번 내 집을 고친다면,오아시스(김혜정),터치아트,19800,2023년 09월,59811,9.7,2023,9,가정 살림,1,20
임신 출산 육아 대백과 최신개정판,편집부,삼성출판사,17550,2023년 08월,103944,9.3,2023,9,가정 살림,1,20
드루이드가 되고 싶은 당신을 위한 안내서,프로개,드루이드아일랜드,21600,2023년 09월,26235,10,2023,9,가정 살림,1,20
삐뽀삐뽀 119 이유식,하정훈,유니책방,17010,2017년 12월,96990,9.8,2023,9,가정 살림,1,20
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,가정 살림,1,20
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,9,가정 살림,1,20
똑게육아,로리(김준희),북로스트,19980,2022년 02월,53838,9.7,2023,9,가정 살림,1,20
한 끼 뚝딱! 맘 편한 토핑 이유식,율마(오애진),온더페이지,18900,2023년 05월,51090,9.8,2023,9,가정 살림,1,20
자두네 도시락,김수영,포르체,19800,2023년 09월,1980,10,2023,9,가정 살림,1,20
신박하고 똑소리나는 그림책 한글 놀이,홍진선,교육과실천,18900,2023년 09월,10371,10,2023,9,가정 살림,1,20
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,9,가정 살림,1,30
일생에 한 번 내 집을 고친다면,오아시스(김혜정),터치아트,19800,2023년 09월,59811,9.7,2023,9,가정 살림,1,30
미국엄마와 함께하는 리얼 엄마표 영어,김캐서린,노란우산,17550,2023년 09월,41898,9.9,2023,9,가정 살림,1,30
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,9,가정 살림,1,30
결국 해내는 아이는 정서 지능이 다릅니다,김소연,웨일북,16200,2023년 08월,49338,9.1,2023,9,가정 살림,1,30
삐뽀삐뽀 119 이유식,하정훈,유니책방,17010,2017년 12월,96990,9.8,2023,9,가정 살림,1,30
이서윤쌤의 초등한자어휘 일력,이서윤 글/오우성 그림,메가스터디북스,17100,2023년 10월,83307,9.8,2023,9,가정 살림,1,30
김종원의 진짜 부모 공부,김종원,북로그컴퍼니,15120,2023년 08월,41829,9.9,2023,9,가정 살림,1,30
시니맘의 한 그릇 유아식,시니맘,경향미디어,15120,2023년 08월,16770,10,2023,9,가정 살림,1,30
한 끼 뚝딱! 맘 편한 토핑 이유식,율마(오애진),온더페이지,18900,2023년 05월,51090,9.8,2023,9,가정 살림,1,30
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,9,가정 살림,1,40
일생에 한 번 내 집을 고친다면,오아시스(김혜정),터치아트,19800,2023년 09월,59811,9.7,2023,9,가정 살림,1,40
이서윤쌤의 초등한자어휘 일력,이서윤 글/오우성 그림,메가스터디북스,17100,2023년 10월,83307,9.8,2023,9,가정 살림,1,40
결국 해내는 아이는 정서 지능이 다릅니다,김소연,웨일북,16200,2023년 08월,49338,9.1,2023,9,가정 살림,1,40
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,가정 살림,1,40
완전 배출,조승우,사이몬북스,17100,2023년 09월,128760,9.3,2023,9,가정 살림,1,40
김종원의 진짜 부모 공부,김종원,북로그컴퍼니,15120,2023년 08월,41829,9.9,2023,9,가정 살림,1,40
미국엄마와 함께하는 리얼 엄마표 영어,김캐서린,노란우산,17550,2023년 09월,41898,9.9,2023,9,가정 살림,1,40
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,9,가정 살림,1,40
이은경쌤의 초등어휘일력 365,이은경,포레스트북스,16920,2022년 10월,176658,9.8,2023,9,가정 살림,1,40
일생에 한 번 내 집을 고친다면,오아시스(김혜정),터치아트,19800,2023년 09월,59811,9.7,2023,9,가정 살림,1,50
완전 배출,조승우,사이몬북스,17100,2023년 09월,128760,9.3,2023,9,가정 살림,1,50
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,가정 살림,1,50
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,9,가정 살림,1,50
재생의 부엌,오토나쿨,유선사,16920,2023년 08월,11124,9.9,2023,9,가정 살림,1,50
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,9,가정 살림,1,50
결국 해내는 아이는 정서 지능이 다릅니다,김소연,웨일북,16200,2023년 08월,49338,9.1,2023,9,가정 살림,1,50
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,9,가정 살림,1,50
김대석 셰프의 집밥 레시피,김대석,경향비피,16200,2023년 04월,25308,9.8,2023,9,가정 살림,1,50
김종원의 진짜 부모 공부,김종원,북로그컴퍼니,15120,2023년 08월,41829,9.9,2023,9,가정 살림,1,50
완전 배출,조승우,사이몬북스,17100,2023년 09월,128760,9.3,2023,9,가정 살림,1,60
딸이 조용히 무너져 있었다,김현아,창비,16200,2023년 09월,35901,8.5,2023,9,가정 살림,1,60
일생에 한 번 내 집을 고친다면,오아시스(김혜정),터치아트,19800,2023년 09월,59811,9.7,2023,9,가정 살림,1,60
최민준의 아들코칭 백과,최민준,위즈덤하우스,16920,2023년 08월,171114,9.9,2023,9,가정 살림,1,60
결국 해내는 아이는 정서 지능이 다릅니다,김소연,웨일북,16200,2023년 08월,49338,9.1,2023,9,가정 살림,1,60
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,9,가정 살림,1,60
재생의 부엌,오토나쿨,유선사,16920,2023년 08월,11124,9.9,2023,9,가정 살림,1,60
김대석 셰프의 집밥 레시피,김대석,경향비피,16200,2023년 04월,25308,9.8,2023,9,가정 살림,1,60
조선미의 현실 육아 상담소,조선미,북하우스,15750,2023년 04월,67320,9.9,2023,9,가정 살림,1,60
미국엄마와 함께하는 리얼 엄마표 영어,김캐서린,노란우산,17550,2023년 09월,41898,9.9,2023,9,가정 살림,1,60
오늘은 아무래도 덮밥,이마이 료,참돌,3960,2020년 06월,61581,9.1,2023,9,가정 살림,0,10
스텝업 라떼아트,정경우,아이비라인,15300,2015년 07월,894,10,2023,9,가정 살림,0,10
드루이드가 되고 싶은 당신을 위한 안내서,프로개,드루이드아일랜드,21600,2023년 09월,26235,10,2023,9,가정 살림,0,10
